cbsa,city_name,month,year,month_year,com_vac,rev_dec,spend_all,vd,havd,pop19,prosp19_ui,recovery19_ui,unemp_percent,change_medinc_1619
22540,"Fond du Lac, WI",11,2018,112018,,,,2.18911337852478,.5638931274433897,102597,65.921631,-11.623489,2.6,6015
22540,"Fond du Lac, WI",11,2019,112019,,,,2.273249626159668,.5526977777481079,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",11,2020,112020,,,,2.210791110992432,.4749194383621216,102597,65.921631,-11.623489,4.4,6015
22540,"Fond du Lac, WI",1,2019,12019,,,,2.422324657440186,.5668392777442932,102597,65.921631,-11.623489,2.7,6015
22540,"Fond du Lac, WI",1,2020,12020,,,,2.263821840286255,.6139777302742004,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",12,2019,122019,,,,2.267357349395752,.5774454474449158,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",2,2020,22020,,,,2.21373724937439,.579802393913269,102597,65.921631,-11.623489,3,6015
22540,"Fond du Lac, WI",3,2020,32020,,,,2.243788003921509,.569785475730896,102597,65.921631,-11.623489,2.9,6015
22540,"Fond du Lac, WI",4,2019,42019,,,,2.305657148361206,.5432701110839844,102597,65.921631,-11.623489,2.8,6015
22540,"Fond du Lac, WI",4,2020,42020,,,,2.251447916030884,.5945331454277039,102597,65.921631,-11.623489,15.4,6015
22540,"Fond du Lac, WI",5,2020,52020,,,,2.250858783721924,.5951223373413086,102597,65.921631,-11.623489,11.7,6015
22540,"Fond du Lac, WI",6,2020,62020,,,,2.246734142303467,.569785475730896,102597,65.921631,-11.623489,8.1,6015
22540,"Fond du Lac, WI",7,2020,72020,,,,2.25616192817688,.5703746676445007,102597,65.921631,-11.623489,5.9,6015
22540,"Fond du Lac, WI",8,2019,82019,,,,2.265000343322754,.579802393913269,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",8,2020,82020,,,,2.246734142303467,.5650716423988342,102597,65.921631,-11.623489,4.7,6015
22540,"Fond du Lac, WI",9,2019,92019,,,,2.259697198867798,.5397347211837769,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",9,2020,92020,,,,2.242609739303589,.569785475730896,102597,65.921631,-11.623489,4,6015
22660,"Fort Collins, CO",10,2019,102019,4.7151723,,,6.649254322052002,1.439930200576782,344786,58.867954,-16.579855,2.2,9939
22660,"Fort Collins, CO",10,2020,102020,,,,6.365524291992188,1.276514410972595,344786,58.867954,-16.579855,5.5,9939
22660,"Fort Collins, CO",11,2018,112018,,,,6.20993185043335,1.393228706479601,344786,58.867954,-16.579855,2.8,9939
22660,"Fort Collins, CO",11,2019,112019,4.7151723,,,6.590835094451904,1.439760327339172,344786,58.867954,-16.579855,2.1,9939
22660,"Fort Collins, CO",11,2020,112020,,,,6.409607410430908,1.150808811187744,344786,58.867954,-16.579855,5.5,9939
22660,"Fort Collins, CO",1,2019,12019,4.220335,,,6.293304920196533,1.428212404251099,344786,58.867954,-16.579855,2.7,9939
22660,"Fort Collins, CO",1,2020,12020,4.112051,,,6.465399742126465,1.558060526847839,344786,58.867954,-16.579855,2.1,9939
22660,"Fort Collins, CO",12,2019,122019,4.7151723,,,6.580475807189941,1.49631142616272,344786,58.867954,-16.579855,2.1,9939
22660,"Fort Collins, CO",2,2019,22019,4.220335,,,6.537001132965088,1.17042088508606,344786,58.867954,-16.579855,2.6,9939
22660,"Fort Collins, CO",2,2020,22020,4.112051,,,6.397725582122803,1.501751303672791,344786,58.867954,-16.579855,2.2,9939
22660,"Fort Collins, CO",3,2019,32019,4.220335,,,6.397725582122803,1.501751303672791,344786,58.867954,-16.579855,2.5,9939
22660,"Fort Collins, CO",3,2020,32020,4.112051,,,6.437675952911377,1.439415097236633,344786,58.867954,-16.579855,4.4,9939
22660,"Fort Collins, CO",4,2019,42019,4.8148479,,,6.675746440887451,1.416834235191345,344786,58.867954,-16.579855,2.5,9939
22660,"Fort Collins, CO",4,2020,42020,4.4480929,,,6.431820869445801,1.494002342224121,344786,58.867954,-16.579855,11.2,9939
22660,"Fort Collins, CO",5,2019,52019,4.8148479,,,6.431820869445801,1.494002342224121,344786,58.867954,-16.579855,2.4,9939
22660,"Fort Collins, CO",5,2020,52020,4.4480929,,,6.448696613311768,1.496240854263306,344786,58.867954,-16.579855,8.800000000000001,9939
22660,"Fort Collins, CO",6,2019,62019,4.8148479,,,6.448696613311768,1.496240854263306,344786,58.867954,-16.579855,2.3,9939
22660,"Fort Collins, CO",6,2020,62020,4.4480929,,,6.512582778930664,1.415995955467224,344786,58.867954,-16.579855,9.1,9939
22660,"Fort Collins, CO",7,2019,72019,4.4735618,,,6.512582778930664,1.415995955467224,344786,58.867954,-16.579855,2.3,9939
22660,"Fort Collins, CO",7,2020,72020,4.468945,,,6.557870864868164,1.424605965614319,344786,58.867954,-16.579855,6.3,9939
22660,"Fort Collins, CO",8,2019,82019,4.4735618,,,6.5789475440979,1.485952258110046,344786,58.867954,-16.579855,2.3,9939
22660,"Fort Collins, CO",8,2020,82020,4.468945,,,6.500184535980225,1.412379741668701,344786,58.867954,-16.579855,5.6,9939
22660,"Fort Collins, CO",9,2019,92019,4.4735618,,,6.568418502807617,1.424136638641357,344786,58.867954,-16.579855,2.2,9939
22660,"Fort Collins, CO",9,2020,92020,4.468945,,,6.47263240814209,1.40445864200592,344786,58.867954,-16.579855,5.6,9939
22900,"Fort Smith, AR-OK",10,2019,102019,4.4796462,,,1.830593109130859,.4004422426223755,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",10,2020,102020,,,,1.756335258483887,.3066573441028595,249777,36.236683,-2.5355821,6.4,5207
22900,"Fort Smith, AR-OK",11,2018,112018,,,,1.738746166229248,.3612780395864976,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",11,2019,112019,4.4796462,,,1.823992490768433,.4051177203655243,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",11,2020,112020,,,,1.754135012626648,.2753040492534638,249777,36.236683,-2.5355821,6.3,5207
22900,"Fort Smith, AR-OK",1,2019,12019,4.8107123,,,1.791263937950134,.3924663960933685,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",1,2020,12020,4.8392482,,,1.768986582756043,.4191442131996155,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",12,2019,122019,4.4796462,,,1.822892308235169,.4320705831050873,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",2,2019,22019,4.8107123,,,1.736808180809021,.2720036804676056,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",2,2020,22020,4.8392482,,,1.727732300758362,.3712891638278961,249777,36.236683,-2.5355821,3.5,5207
22900,"Fort Smith, AR-OK",3,2019,32019,4.8107123,,,1.727732300758362,.3712891638278961,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",3,2020,32020,4.8392482,,,1.751109719276428,.3707391023635864,249777,36.236683,-2.5355821,4.6,5207
22900,"Fort Smith, AR-OK",4,2019,42019,3.6085703,,,1.775862336158752,.4001672267913818,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",4,2020,42020,6.1707864,,,1.754960179328919,.3850406110286713,249777,36.236683,-2.5355821,12.4,5207
22900,"Fort Smith, AR-OK",5,2019,52019,3.6085703,,,1.754960179328919,.3850406110286713,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",5,2020,52020,6.1707864,,,1.756335258483887,.3833904564380646,249777,36.236683,-2.5355821,11.9,5207
22900,"Fort Smith, AR-OK",6,2019,62019,3.6085703,,,1.756335258483887,.3833904564380646,249777,36.236683,-2.5355821,3.6,5207
22900,"Fort Smith, AR-OK",6,2020,62020,6.1707864,,,1.750559687614441,.3558875322341919,249777,36.236683,-2.5355821,7.5,5207
22900,"Fort Smith, AR-OK",7,2019,72019,4.1974797,,,1.750559687614441,.3558875322341919,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",7,2020,72020,7.2217851,,,1.754960179328919,.357537716627121,249777,36.236683,-2.5355821,7.4,5207
22900,"Fort Smith, AR-OK",8,2019,82019,4.1974797,,,1.832243323326111,.4128185510635376,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",8,2020,82020,7.2217851,,,1.754135012626648,.349561870098114,249777,36.236683,-2.5355821,7,5207
22900,"Fort Smith, AR-OK",9,2019,92019,4.1974797,,,1.830593109130859,.3957667350769043,249777,36.236683,-2.5355821,3.7,5207
22900,"Fort Smith, AR-OK",9,2020,92020,7.2217851,,,1.75963568687439,.3437862694263458,249777,36.236683,-2.5355821,6.9,5207
23060,"Fort Wayne, IN",10,2019,102019,4.2500348,,,2.811370611190796,.6266516447067261,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",10,2020,102020,,,,2.849239826202393,.5647438168525696,406305,52.474064,-8.0331059,6.2,4972
23060,"Fort Wayne, IN",11,2018,112018,,,,2.653424978256226,.591416884446658,406305,52.474064,-8.0331059,3.2,4972
23060,"Fort Wayne, IN",11,2019,112019,4.2500348,,,2.796881437301636,.6227000951766968,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",11,2020,112020,,,,2.847428560256958,.4998723864555359,406305,52.474064,-8.0331059,5.8,4972
23060,"Fort Wayne, IN",1,2019,12019,4.0469484,,,2.774818658828735,.6072231531143189,406305,52.474064,-8.0331059,3.2,4972
23060,"Fort Wayne, IN",1,2020,12020,3.6602349,,,2.79869270324707,.6851018071174622,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",12,2019,122019,4.2500348,,,2.793753147125244,.648055911064148,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",2,2019,22019,4.0469484,,,2.823554515838623,.4932864606380463,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",2,2020,22020,3.6602349,,,2.75078010559082,.6574408411979675,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",3,2019,32019,4.0469484,,,2.75078010559082,.6574408411979675,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",3,2020,32020,3.6602349,,,2.807419061660767,.6426225304603577,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",4,2019,42019,3.5426416,,,2.79177737236023,.6115039587020874,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",4,2020,42020,3.8914151,,,2.835738658905029,.6602398753166199,406305,52.474064,-8.0331059,20,4972
23060,"Fort Wayne, IN",5,2019,52019,3.5426416,,,2.835738658905029,.6602398753166199,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",5,2020,52020,3.8914151,,,2.827012300491333,.6671551465988159,406305,52.474064,-8.0331059,14,4972
23060,"Fort Wayne, IN",6,2019,62019,3.5426416,,,2.827012300491333,.6671551465988159,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",6,2020,62020,3.8914151,,,2.848745822906494,.6225354075431824,406305,52.474064,-8.0331059,11.4,4972
23060,"Fort Wayne, IN",7,2019,72019,5.2249064,,,2.848745822906494,.6225354075431824,406305,52.474064,-8.0331059,3,4972
23060,"Fort Wayne, IN",7,2020,72020,3.9436665,,,2.876571416854858,.6287920475006104,406305,52.474064,-8.0331059,8.199999999999999,4972
23060,"Fort Wayne, IN",8,2019,82019,5.2249064,,,2.780251979827881,.6429517865180969,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",8,2020,82020,3.9436665,,,2.886285543441773,.629285991191864,406305,52.474064,-8.0331059,6.6,4972
23060,"Fort Wayne, IN",9,2019,92019,5.2249064,,,2.786344051361084,.6146323084831238,406305,52.474064,-8.0331059,3.1,4972
23060,"Fort Wayne, IN",9,2020,92020,3.9436665,,,2.884474515914917,.6324143409729004,406305,52.474064,-8.0331059,6.4,4972
23420,"Fresno, CA",10,2019,102019,5.3619113,,,1.783643960952759,.3740684688091278,984521,36.126926,5.07406,7,8006
23420,"Fresno, CA",10,2020,102020,,,3.6761007,1.827136397361755,.3435398042201996,984521,36.126926,5.07406,9.6,8006
23420,"Fresno, CA",11,2018,112018,,,,1.674814343452454,.3419837347456021,984521,36.126926,5.07406,7.4,8006
23420,"Fresno, CA",11,2019,112019,5.3619113,,,1.784862279891968,.3751513361930847,984521,36.126926,5.07406,6.9,8006
23420,"Fresno, CA",11,2020,112020,,,6.1818275,1.820030093193054,.3043535351753235,984521,36.126926,5.07406,8.6,8006
23420,"Fresno, CA",1,2019,12019,5.2925267,,,1.75492262840271,.3553836941719055,984521,36.126926,5.07406,7.5,8006
23420,"Fresno, CA",1,2020,12020,5.2613678,,.031278949,1.794946551322937,.4108864963054657,984521,36.126926,5.07406,6.9,8006
23420,"Fresno, CA",12,2019,122019,5.3619113,,,1.785200595855713,.3877398669719696,984521,36.126926,5.07406,6.8,8006
23420,"Fresno, CA",2,2019,22019,5.2925267,,,1.812111616134644,.3029999434947968,984521,36.126926,5.07406,7.5,8006
23420,"Fresno, CA",2,2020,22020,5.2613678,,.90848279,1.764625906944275,.3926805257797241,984521,36.126926,5.07406,6.9,8006
23420,"Fresno, CA",3,2019,32019,5.2925267,,,1.764625906944275,.3926805257797241,984521,36.126926,5.07406,7.5,8006
23420,"Fresno, CA",3,2020,32020,5.2613678,,-6.4814515,1.78993821144104,.3848972916603088,984521,36.126926,5.07406,9.5,8006
23420,"Fresno, CA",4,2019,42019,5.2831907,,,1.752714157104492,.3569453656673431,984521,36.126926,5.07406,7.5,8006
23420,"Fresno, CA",4,2020,42020,5.3521166,,-28.490002,1.799387931823731,.4020146727561951,984521,36.126926,5.07406,16.7,8006
23420,"Fresno, CA",5,2019,52019,5.2831907,,,1.799387931823731,.4020146727561951,984521,36.126926,5.07406,7.4,8006
23420,"Fresno, CA",5,2020,52020,5.3521166,,-17.170967,1.80879533290863,.4028944969177246,984521,36.126926,5.07406,16.6,8006
23420,"Fresno, CA",6,2019,62019,5.2831907,,,1.80879533290863,.4028944969177246,984521,36.126926,5.07406,7.3,8006
23420,"Fresno, CA",6,2020,62020,5.3521166,,-11.745334,1.821383595466614,.3778531849384308,984521,36.126926,5.07406,15,8006
23420,"Fresno, CA",7,2019,72019,5.4862361,,,1.821383595466614,.3778531849384308,984521,36.126926,5.07406,7.3,8006
23420,"Fresno, CA",7,2020,72020,5.5985608,,-7.7980647,1.833633661270142,.3790714144706726,984521,36.126926,5.07406,13.9,8006
23420,"Fresno, CA",8,2019,82019,5.4862361,,,1.768212914466858,.3825284838676453,984521,36.126926,5.07406,7.2,8006
23420,"Fresno, CA",8,2020,82020,5.5985608,,-4.6860967,1.836273074150085,.3761611878871918,984521,36.126926,5.07406,11.3,8006
23420,"Fresno, CA",9,2019,92019,5.4862361,,,1.775590062141419,.3629012405872345,984521,36.126926,5.07406,7.1,8006
23420,"Fresno, CA",9,2020,92020,5.5985608,,-1.4376637,1.834445714950562,.3740631341934204,984521,36.126926,5.07406,11.3,8006
23460,"Gadsden, AL",10,2019,102019,,,,1.761624455451965,.3414819538593292,102748,30.209505,2.8819335,3.1,4159
23460,"Gadsden, AL",10,2020,102020,,,,1.744726419448853,.3196552693843842,102748,30.209505,2.8819335,6.7,4159
23460,"Gadsden, AL",11,2018,112018,,,,1.520594835281372,.3348533383931124,102748,30.209505,2.8819335,3.9,4159
23460,"Gadsden, AL",11,2019,112019,,,,1.758104085922241,.3492269217967987,102748,30.209505,2.8819335,3,4159
23460,"Gadsden, AL",11,2020,112020,,,,1.742614150047302,.2788182497024536,102748,30.209505,2.8819335,5.1,4159
23460,"Gadsden, AL",1,2019,12019,,,,1.735573291778565,.3464105725288391,102748,30.209505,2.8819335,3.9,4159
23460,"Gadsden, AL",1,2020,12020,,,,1.719379305839539,.3935843706130981,102748,30.209505,2.8819335,3.1,4159
23460,"Gadsden, AL",12,2019,122019,,,,1.718675136566162,.3703494966030121,102748,30.209505,2.8819335,3,4159
23460,"Gadsden, AL",2,2020,22020,,,,1.702481150627136,.3745740354061127,102748,30.209505,2.8819335,3.3,4159
23460,"Gadsden, AL",3,2020,32020,,,,1.714450716972351,.3611963987350464,102748,30.209505,2.8819335,3.4,4159
23460,"Gadsden, AL",4,2019,42019,,,,1.768665313720703,.3611963987350464,102748,30.209505,2.8819335,3.5,4159
23460,"Gadsden, AL",4,2020,42020,,,,1.704593420028687,.3823189735412598,102748,30.209505,2.8819335,19.2,4159
23460,"Gadsden, AL",5,2020,52020,,,,1.72571611404419,.3823189735412598,102748,30.209505,2.8819335,12.4,4159
23460,"Gadsden, AL",6,2020,62020,,,,1.736277341842651,.3400737941265106,102748,30.209505,2.8819335,9.1,4159
23460,"Gadsden, AL",7,2020,72020,,,,1.759512186050415,.3428901433944702,102748,30.209505,2.8819335,9.699999999999999,4159
23460,"Gadsden, AL",8,2019,82019,,,,1.755991816520691,.361196368932724,102748,30.209505,2.8819335,3.2,4159
23460,"Gadsden, AL",8,2020,82020,,,,1.77148163318634,.3478187322616577,102748,30.209505,2.8819335,6.8,4159
23460,"Gadsden, AL",9,2019,92019,,,,1.763736724853516,.3379615247249603,102748,30.209505,2.8819335,3.1,4159
23460,"Gadsden, AL",9,2020,92020,,,,1.763032674789429,.3520432710647583,102748,30.209505,2.8819335,8,4159
23540,"Gainesville, FL",10,2019,102019,2.2609813,,,8.143126487731934,.9740363359451294,323799,32.842739,3.7173657,2.8,2506
23540,"Gainesville, FL",10,2020,102020,,,,4.454334259033203,.8602086901664734,323799,32.842739,3.7173657,4.1,2506
23540,"Gainesville, FL",11,2018,112018,,,,6.178830146789551,.9509971445556615,323799,32.842739,3.7173657,3.2,2506
23540,"Gainesville, FL",11,2019,112019,2.2609813,,,8.227299690246582,.9788267016410828,323799,32.842739,3.7173657,2.7,2506
23540,"Gainesville, FL",11,2020,112020,,,,4.454106330871582,.7698764801025391,323799,32.842739,3.7173657,4.6,2506
23540,"Gainesville, FL",1,2019,12019,2.6923387,,,6.497757434844971,.9925133585929871,323799,32.842739,3.7173657,3.2,2506
23540,"Gainesville, FL",1,2020,12020,2.0263939,,,4.516837120056152,1.044294714927673,323799,32.842739,3.7173657,2.7,2506
23540,"Gainesville, FL",12,2019,122019,2.2609813,,,8.282046318054199,1.016008853912354,323799,32.842739,3.7173657,2.6,2506
23540,"Gainesville, FL",2,2019,22019,2.6923387,,,4.58654260635376,.7867418527603149,323799,32.842739,3.7173657,3.2,2506
23540,"Gainesville, FL",2,2020,22020,2.0263939,,,4.43540096282959,1.001865983009338,323799,32.842739,3.7173657,2.7,2506
23540,"Gainesville, FL",3,2019,32019,2.6923387,,,4.43540096282959,1.001865983009338,323799,32.842739,3.7173657,3.2,2506
23540,"Gainesville, FL",3,2020,32020,2.0263939,,,4.466880321502686,.9571560621261597,323799,32.842739,3.7173657,4,2506
23540,"Gainesville, FL",4,2019,42019,3.5117443,,,6.632115364074707,.9957069158554077,323799,32.842739,3.7173657,3.1,2506
23540,"Gainesville, FL",4,2020,42020,2.7953875,,,4.469161510467529,.9909166097640991,323799,32.842739,3.7173657,9.199999999999999,2506
23540,"Gainesville, FL",5,2019,52019,3.5117443,,,4.469161510467529,.9909166097640991,323799,32.842739,3.7173657,3.1,2506
23540,"Gainesville, FL",5,2020,52020,2.7953875,,,4.434716701507568,.9916009306907654,323799,32.842739,3.7173657,8.199999999999999,2506
23540,"Gainesville, FL",6,2019,62019,3.5117443,,,4.434716701507568,.9916009306907654,323799,32.842739,3.7173657,3,2506
23540,"Gainesville, FL",6,2020,62020,2.7953875,,,4.461177825927734,.9352573752403259,323799,32.842739,3.7173657,6,2506
23540,"Gainesville, FL",7,2019,72019,2.1098285,,,4.461177825927734,.9352573752403259,323799,32.842739,3.7173657,3,2506
23540,"Gainesville, FL",7,2020,72020,2.4478648,,,4.468933582305908,.9416444897651672,323799,32.842739,3.7173657,7.2,2506
23540,"Gainesville, FL",8,2019,82019,2.1098285,,,7.917067527770996,1.018518090248108,323799,32.842739,3.7173657,2.9,2506
23540,"Gainesville, FL",8,2020,82020,2.4478648,,,4.462318420410156,.9348011612892151,323799,32.842739,3.7173657,4.7,2506
23540,"Gainesville, FL",9,2019,92019,2.1098285,,,8.016068458557129,.961946427822113,323799,32.842739,3.7173657,2.8,2506
23540,"Gainesville, FL",9,2020,92020,2.4478648,,,4.466652393341065,.9320638179779053,323799,32.842739,3.7173657,4.2,2506
23580,"Gainesville, GA",10,2019,102019,,,,6.221839904785156,1.282954812049866,198667,39.310818,2.8659174,2.5,11082
23580,"Gainesville, GA",10,2020,102020,,,,6.278738021850586,1.154717087745667,198667,39.310818,2.8659174,2.8,11082
23580,"Gainesville, GA",11,2018,112018,,,,6.029922008514404,1.213059457597507,198667,39.310818,2.8659174,3.1,11082
23580,"Gainesville, GA",11,2019,112019,,,,6.192957401275635,1.273712396621704,198667,39.310818,2.8659174,2.4,11082
23580,"Gainesville, GA",11,2020,112020,,,,6.261119842529297,1.031967043876648,198667,39.310818,2.8659174,3.7,11082
23580,"Gainesville, GA",1,2019,12019,,,,6.612124443054199,1.252995610237122,198667,39.310818,2.8659174,3.1,11082
23580,"Gainesville, GA",1,2020,12020,,,,6.200177669525147,1.375667214393616,198667,39.310818,2.8659174,2.5,11082
23580,"Gainesville, GA",12,2019,122019,,,,6.178227424621582,1.312992453575134,198667,39.310818,2.8659174,2.4,11082
23580,"Gainesville, GA",2,2020,22020,,,,6.143857479095459,1.320501804351807,198667,39.310818,2.8659174,2.5,11082
